STATUS OK
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0|0|0|2|1|micron|B|A|Surface-Contact|2
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Centre-Centre__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 40007e0f66afed07,4002690cd5929adb,4001738e1e2143f1,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.062|2.301|2.181|1|0.500|micron|B|C|Centre-Centre|1
D 4002690cd5929adb,4004540a447548af,40035e8b8d03f1c5,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.301|2.541|2.421|0|0.000|micron|B|C|Centre-Centre|1
D 4004540a447548af,40063f07b357f683,40054988fbe69f99,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.541|2.781|2.661|0|0.000|micron|B|C|Centre-Centre|1
D 40063f07b357f684,40082a05223aa458,400734866ac94d6e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.781|3.021|2.901|0|0.000|micron|B|C|Centre-Centre|1
D 40082a05223aa458,400a1502911d522c,40091f83d9abfb42,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.021|3.260|3.140|0|0.000|micron|B|C|Centre-Centre|1
D 400a1502911d522c,400c000000000000,400b0a81488ea916,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.260|3.500|3.380|1|0.500|micron|B|C|Centre-Centre|1
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Centre-Centre__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4000f876ccdf6cd9,4003382534547b72,4002184e0099f426,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.121|2.402|2.262|1|0.500|micron|B|C|Centre-Centre|2
D 4003382534547b72,400577d39bc98a0b,400457fc680f02be,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.402|2.684|2.543|0|0.000|micron|B|C|Centre-Centre|2
D 400577d39bc98a0b,4007b782033e98a4,400697aacf841158,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.684|2.965|2.824|0|0.000|micron|B|C|Centre-Centre|2
D 4007b782033e98a4,4009f7306ab3a73d,4008d75936f91ff0,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.965|3.246|3.105|0|0.000|micron|B|C|Centre-Centre|2
D 4009f7306ab3a73e,400c36ded228b5d7,400b17079e6e2e8a,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.246|3.527|3.386|0|0.000|micron|B|C|Centre-Centre|2
D 400c36ded228b5d6,400e768d399dc470,400d56b605e33d23,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.527|3.808|3.667|1|0.500|micron|B|C|Centre-Centre|2
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Centre-Edge__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff6a09e667f3bcd,3ffadb2eaabf5c80,3ff8bde6889f4c26,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.414|1.679|1.546|1|0.500|micron|B|C|Centre-Edge|1
D 3ffadb2eaabf5c80,3fff15beeeff7d33,3ffcf876ccdf6cda,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.679|1.943|1.811|0|0.000|micron|B|C|Centre-Edge|1
D 3fff15beeeff7d34,4001a827999fcef4,40009983888fc6c7,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.943|2.207|2.075|0|0.000|micron|B|C|Centre-Edge|1
D 4001a827999fcef4,4003c56fbbbfdf4e,4002b6cbaaafd721,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.207|2.471|2.339|0|0.000|micron|B|C|Centre-Edge|1
D 4003c56fbbbfdf4d,4005e2b7dddfefa7,4004d413cccfe77a,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.471|2.736|2.604|0|0.000|micron|B|C|Centre-Edge|1
D 4005e2b7dddfefa6,4008000000000000,4006f15beeeff7d3,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.736|3.000|2.868|1|0.500|micron|B|C|Centre-Edge|1
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Centre-Edge__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff8000000000000,3ffc6ec8139e1e71,3ffa376409cf0f38,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.500|1.777|1.639|1|0.500|micron|B|C|Centre-Edge|2
D 3ffc6ec8139e1e71,40006ec8139e1e71,3ffea62c1d6d2daa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.777|2.054|1.916|0|0.000|micron|B|C|Centre-Edge|2
D 40006ec8139e1e71,4002a62c1d6d2daa,40018a7a1885a60e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.054|2.331|2.193|0|0.000|micron|B|C|Centre-Edge|2
D 4002a62c1d6d2daa,4004dd90273c3ce2,4003c1de2254b546,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.331|2.608|2.470|0|0.000|micron|B|C|Centre-Edge|2
D 4004dd90273c3ce2,400714f4310b4c1a,4005f9422c23c47e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.608|2.885|2.747|0|0.000|micron|B|C|Centre-Edge|2
D 400714f4310b4c1a,40094c583ada5b53,400830a635f2d3b6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.885|3.162|3.024|1|0.500|micron|B|C|Centre-Edge|2
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Edge-Centre__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff6a09e667f3bcd,3ffadb2eaabf5c80,3ff8bde6889f4c26,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.414|1.679|1.546|1|0.500|micron|B|C|Edge-Centre|1
D 3ffadb2eaabf5c80,3fff15beeeff7d33,3ffcf876ccdf6cda,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.679|1.943|1.811|0|0.000|micron|B|C|Edge-Centre|1
D 3fff15beeeff7d34,4001a827999fcef4,40009983888fc6c7,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.943|2.207|2.075|0|0.000|micron|B|C|Edge-Centre|1
D 4001a827999fcef4,4003c56fbbbfdf4e,4002b6cbaaafd721,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.207|2.471|2.339|0|0.000|micron|B|C|Edge-Centre|1
D 4003c56fbbbfdf4d,4005e2b7dddfefa7,4004d413cccfe77a,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.471|2.736|2.604|0|0.000|micron|B|C|Edge-Centre|1
D 4005e2b7dddfefa6,4008000000000000,4006f15beeeff7d3,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.736|3.000|2.868|1|0.500|micron|B|C|Edge-Centre|1
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Edge-Centre__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff8000000000000,3ffc6ec8139e1e71,3ffa376409cf0f38,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.500|1.777|1.639|1|0.500|micron|B|C|Edge-Centre|2
D 3ffc6ec8139e1e71,40006ec8139e1e71,3ffea62c1d6d2daa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.777|2.054|1.916|0|0.000|micron|B|C|Edge-Centre|2
D 40006ec8139e1e71,4002a62c1d6d2daa,40018a7a1885a60e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.054|2.331|2.193|0|0.000|micron|B|C|Edge-Centre|2
D 4002a62c1d6d2daa,4004dd90273c3ce2,4003c1de2254b546,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.331|2.608|2.470|0|0.000|micron|B|C|Edge-Centre|2
D 4004dd90273c3ce2,400714f4310b4c1a,4005f9422c23c47e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.608|2.885|2.747|0|0.000|micron|B|C|Edge-Centre|2
D 400714f4310b4c1a,40094c583ada5b53,400830a635f2d3b6,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.885|3.162|3.024|1|0.500|micron|B|C|Edge-Centre|2
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Edge-Edge__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3fe6a09e667f3bcd,3ff01842000a58eb,3feb68913349f6d2,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.707|1.006|0.857|1|0.500|micron|B|C|Edge-Edge|1
D 3ff01842000a58eb,3ff4e034ccd513ef,3ff27c3b666fb66d,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.006|1.305|1.155|0|0.000|micron|B|C|Edge-Edge|1
D 3ff4e034ccd513ef,3ff9a827999fcef3,3ff7442e333a7171,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.305|1.604|1.454|0|0.000|micron|B|C|Edge-Edge|1
D 3ff9a827999fcef4,3ffe701a666a89f8,3ffc0c2100052c76,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.604|1.902|1.753|0|0.000|micron|B|C|Edge-Edge|1
D 3ffe701a666a89f8,40019c06999aa27e,40006a09e667f3bd,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.902|2.201|2.052|0|0.000|micron|B|C|Edge-Edge|1
D 40019c06999aa27e,4004000000000000,4002ce034ccd513f,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.201|2.500|2.351|1|0.500|micron|B|C|Edge-Edge|1
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Edge-Edge__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff0000000000000,3ff421cc75060ffd,3ff210e63a8307fe,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.000|1.258|1.129|1|0.500|micron|B|C|Edge-Edge|2
D 3ff421cc75060ffd,3ff84398ea0c1ffa,3ff632b2af8917fc,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.258|1.517|1.387|0|0.000|micron|B|C|Edge-Edge|2
D 3ff84398ea0c1ffa,3ffc65655f122ff7,3ffa547f248f27f8,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.517|1.775|1.646|0|0.000|micron|B|C|Edge-Edge|2
D 3ffc65655f122ff6,40004398ea0c1ff9,3ffe764b999537f4,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.775|2.033|1.904|0|0.000|micron|B|C|Edge-Edge|2
D 40004398ea0c1ffa,4002547f248f27f8,40014c0c074da3f9,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.033|2.291|2.162|0|0.000|micron|B|C|Edge-Edge|2
D 4002547f248f27f8,400465655f122ff6,40035cf241d0abf7,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.291|2.550|2.420|1|0.500|micron|B|C|Edge-Edge|2
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Surface-Contact__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,3fc5555555555555,3fb5555555555555,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.000|0.167|0.083|1|0.500|micron|B|C|Surface-Contact|1
D 3fc5555555555555,3fd5555555555555,3fd0000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.167|0.333|0.250|0|0.000|micron|B|C|Surface-Contact|1
D 3fd5555555555555,3fe0000000000000,3fdaaaaaaaaaaaaa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.333|0.500|0.417|0|0.000|micron|B|C|Surface-Contact|1
D 3fe0000000000000,3fe5555555555555,3fe2aaaaaaaaaaaa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.500|0.667|0.583|0|0.000|micron|B|C|Surface-Contact|1
D 3fe5555555555555,3feaaaaaaaaaaaaa,3fe8000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.667|0.833|0.750|0|0.000|micron|B|C|Surface-Contact|1
D 3feaaaaaaaaaaaaa,3ff0000000000000,3fed555555555555,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0.833|1.000|0.917|1|0.500|micron|B|C|Surface-Contact|1
TABLE histograms/B_to_C__fbcb4d0e341438dd1dc59a979918dfadc7511b76b429a1afe051b05a671f6624__Surface-Contact__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,3fc5555555555555,3fb5555555555555,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.000|0.167|0.083|1|0.500|micron|B|C|Surface-Contact|2
D 3fc5555555555555,3fd5555555555555,3fd0000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.167|0.333|0.250|0|0.000|micron|B|C|Surface-Contact|2
D 3fd5555555555555,3fe0000000000000,3fdaaaaaaaaaaaaa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.333|0.500|0.417|0|0.000|micron|B|C|Surface-Contact|2
D 3fe0000000000000,3fe5555555555555,3fe2aaaaaaaaaaaa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.500|0.667|0.583|0|0.000|micron|B|C|Surface-Contact|2
D 3fe5555555555555,3feaaaaaaaaaaaaa,3fe8000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.667|0.833|0.750|0|0.000|micron|B|C|Surface-Contact|2
D 3feaaaaaaaaaaaaa,3ff0000000000000,3fed555555555555,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 0.833|1.000|0.917|1|0.500|micron|B|C|Surface-Contact|2
TABLE histograms/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4__Centre-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 40101fe03f61bad0,40101fe03f61bad0,40101fe03f61bad0,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 4.031|4.031|4.031|2|1|micron|C|C|Centre-Centre|1
TABLE histograms/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4__Centre-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400ad5336963eefc,400ad5336963eefc,400ad5336963eefc,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.354|3.354|3.354|2|1|micron|C|C|Centre-Edge|1
TABLE histograms/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4__Edge-Centre__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 400ad5336963eefc,400ad5336963eefc,400ad5336963eefc,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.354|3.354|3.354|2|1|micron|C|C|Edge-Centre|1
TABLE histograms/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4__Edge-Edge__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 40058a68a4a8d9f3,40058a68a4a8d9f3,40058a68a4a8d9f3,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.693|2.693|2.693|2|1|micron|C|C|Edge-Edge|1
TABLE histograms/C_to_C__c6c21223c5324c6208c5038781a6451c2676eab1bded784a8ad3ab1c7c4b17e4__Surface-Contact__NN1 rows=1 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 0000000000000000,0000000000000000,0000000000000000,4000000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 0|0|0|2|1|micron|C|C|Surface-Contact|1
TABLE histograms/C_to_A__fccb3a1a2801971f092e655e4deb3cccd3294fd767bc9d9862e5290cf505e116__Centre-Centre__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff8000000000000,3ffd555555555555,3ffaaaaaaaaaaaaa,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.500|1.833|1.667|1|0.500|micron|C|A|Centre-Centre|1
D 3ffd555555555555,4001555555555555,4000000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.833|2.167|2.000|0|0.000|micron|C|A|Centre-Centre|1
D 4001555555555555,4004000000000000,4002aaaaaaaaaaaa,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.167|2.500|2.333|0|0.000|micron|C|A|Centre-Centre|1
D 4004000000000000,4006aaaaaaaaaaab,4005555555555556,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.500|2.833|2.667|0|0.000|micron|C|A|Centre-Centre|1
D 4006aaaaaaaaaaaa,4009555555555555,4008000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.833|3.167|3.000|0|0.000|micron|C|A|Centre-Centre|1
D 4009555555555555,400c000000000000,400aaaaaaaaaaaaa,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 3.167|3.500|3.333|1|0.500|micron|C|A|Centre-Centre|1
TABLE histograms/C_to_A__fccb3a1a2801971f092e655e4deb3cccd3294fd767bc9d9862e5290cf505e116__Centre-Centre__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 4000000000000000,4003eed8dde51c1c,4001f76c6ef28e0e,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.000|2.492|2.246|1|0.500|micron|C|A|Centre-Centre|2
D 4003eed8dde51c1c,4007ddb1bbca3838,4005e6454cd7aa2a,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.492|2.983|2.737|0|0.000|micron|C|A|Centre-Centre|2
D 4007ddb1bbca3837,400bcc8a99af5453,4009d51e2abcc645,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.983|3.475|3.229|0|0.000|micron|C|A|Centre-Centre|2
D 400bcc8a99af5453,400fbb637794706f,400dc3f708a1e261,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.475|3.966|3.721|0|0.000|micron|C|A|Centre-Centre|2
D 400fbb637794706e,4011d51e2abcc645,4010d967f3437f3e,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 3.966|4.458|4.212|0|0.000|micron|C|A|Centre-Centre|2
D 4011d51e2abcc645,4013cc8a99af5453,4012d0d462360d4c,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 4.458|4.950|4.704|1|0.500|micron|C|A|Centre-Centre|2
TABLE histograms/C_to_A__fccb3a1a2801971f092e655e4deb3cccd3294fd767bc9d9862e5290cf505e116__Centre-Edge__NN1 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff0000000000000,3ff5555555555555,3ff2aaaaaaaaaaaa,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.000|1.333|1.167|1|0.500|micron|C|A|Centre-Edge|1
D 3ff5555555555555,3ffaaaaaaaaaaaaa,3ff8000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.333|1.667|1.500|0|0.000|micron|C|A|Centre-Edge|1
D 3ffaaaaaaaaaaaaa,3fffffffffffffff,3ffd555555555554,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 1.667|2.000|1.833|0|0.000|micron|C|A|Centre-Edge|1
D 4000000000000000,4002aaaaaaaaaaab,4001555555555556,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.000|2.333|2.167|0|0.000|micron|C|A|Centre-Edge|1
D 4002aaaaaaaaaaaa,4005555555555555,4004000000000000,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.333|2.667|2.500|0|0.000|micron|C|A|Centre-Edge|1
D 4005555555555555,4008000000000000,4006aaaaaaaaaaaa,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,3ff0000000000000
S 2.667|3.000|2.833|1|0.500|micron|C|A|Centre-Edge|1
TABLE histograms/C_to_A__fccb3a1a2801971f092e655e4deb3cccd3294fd767bc9d9862e5290cf505e116__Centre-Edge__NN2 rows=6 cols=10
H Bin_Lower|Bin_Upper|Bin_Centre|Count|Fraction|Unit|Source_Channel|Target_Channel|Mode|Rank
D 3ff8000000000000,3fff504f333f9de6,3ffba827999fcef3,3ff0000000000000,3fe0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.500|1.957|1.729|1|0.500|micron|C|A|Centre-Edge|2
D 3fff504f333f9de6,4003504f333f9de6,40017c3b666fb66c,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 1.957|2.414|2.186|0|0.000|micron|C|A|Centre-Edge|2
D 4003504f333f9de6,4006f876ccdf6cd9,40052463000f8560,0000000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4000000000000000
S 2.414|2.871|2.643|0|0.000|micron|C|A|Centre-Edge|2
